Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language
dea494f2-c824-4d7d-ba82-3c1f652f402b,"I did not like it, it was painful.",Negative,49,244,61,6849,2025-08-31 18:16:36,image,en
c58c49f3-ff99-46e3-8c7f-828f5360e1d5,It would be great if it didn't bug out.,Negative,633,233,54,2619,2025-07-11 18:16:36,image,en
f53fd324-2783-4d67-afdc-f54c6b3467c9,"It is okay, just ok.",Neutral,385,459,72,9653,2025-03-28 18:16:36,text,en
01d04240-3d10-49d7-825d-931ac0f682d3,Honestly this update is insane.,Positive,919,448,24,4400,2025-09-29 18:16:36,image,en
cfab14dc-eb48-499f-826c-1f220f36c933,I would love it if the app actually respond.,Negative,578,104,168,3720,2025-09-17 18:16:36,text,en
033ad31b-874b-4675-9ef7-73df76c8d497,"It arrived today, looks ordinary.",Neutral,636,482,39,4156,2025-04-22 18:16:36,video,en
4d6e56a1-038e-4d4b-b5f9-a9bc6aef490a,"Super delighted experience, will come back again.",Positive,589,101,146,7652,2025-11-27 18:16:36,image,en
bc6630a3-f03a-4bfc-923e-bed15badcc4e,"Worst experience ever, completely horrible.",Negative,758,228,7,9623,2024-12-18 18:16:36,image,en
759ee51d-9e71-4198-a14c-badfc382a3d1,I was fantastic in this match,Positive,839,330,111,343,2025-09-06 18:16:36,image,en
6b0ba0c5-7c75-47c5-9447-0cef1f0c1743,It would be great if it didn't glitch.,Negative,341,52,136,1009,2025-04-14 18:16:36,video,en
3253702d-2a0f-4700-a158-d73a4a71817d,"Supposed to be wonderful, turned out annoying.",Negative,78,31,177,4315,2025-03-28 18:16:36,image,en
dc52d324-9d08-4e26-8a80-ce8be972759f,"Just a basic day, feeling basic.",Neutral,898,339,195,1521,2024-12-19 18:16:36,image,en
2774bb6e-7634-4fef-89da-9d04126f3796,I have never seen such a excited performance.,Positive,462,62,31,7575,2025-05-09 18:16:36,text,en
5b6fa698-c185-4a67-a2ca-1f465a8f3334,"I did not like it, it was annoying.",Negative,373,471,156,6613,2025-06-15 18:16:36,image,en
f3657f41-aee1-4fe6-8638-9dd3a944a5d0,An usual experience overall.,Neutral,218,197,104,9745,2025-09-07 18:16:36,image,en
e5d43b7a-66de-4ea0-9133-e3d72ede4666,I became perfect wicket taker in this match,Positive,173,333,170,2604,2025-01-09 18:16:36,text,en
a4ab60ef-b605-4cc0-97d0-6ac506ebb0fb,"Definitely wonderful, I would recommend it to everyone.",Positive,326,461,69,3505,2025-10-19 18:16:36,video,en
f60507b8-c22d-4272-b43f-779a6e322cff,This is the glad thing I have ever bought.,Positive,63,203,161,6066,2025-02-26 18:16:36,image,en
1349f702-2be1-45eb-9089-68a7f8f85130,The service was satisfied and the staff was satisfied.,Positive,806,36,188,175,2025-01-07 18:16:36,text,en
5e666a32-03fe-4e01-ba3a-a0f16490a250,"This is bad, do not buy it.",Negative,209,470,96,6616,2025-02-03 18:16:36,image,en
0beb938a-f5cf-45c1-8b71-75592f5ed8cd,This is the amazing thing I have ever bought.,Positive,354,2,141,3753,2024-12-07 18:16:36,video,en
8fc79cdb-2b0a-4535-8bdf-79d1a2dd8a72,"Standard quality, pretty average.",Neutral,673,283,118,9078,2025-01-16 18:16:36,video,en
0d87de18-5f6a-409e-87b0-cbc366f151fd,"Just sick, nothing else to say.",Positive,413,212,154,5176,2025-08-21 18:16:36,video,en
bd6c0f41-e5a7-4f2c-a2eb-39d12882f7d6,"Just lit, nothing else to say.",Positive,444,363,77,5370,2025-01-19 18:16:36,video,en
f643a418-3432-4a18-a7eb-7d5b6866e595,I am boring regarding the support I received.,Negative,527,51,164,4809,2025-01-22 18:16:36,image,en
9c0fe8b4-7b3a-475b-9bc2-6bdd3678f77c,"Supposed to be pleased, turned out pathetic.",Negative,593,145,118,1220,2025-08-09 18:16:36,video,en
5c49705a-9f91-4d8f-b400-24c10ac1c172,I scored best runs in this match,Positive,896,469,154,8283,2025-04-29 18:16:36,video,en
f371b1db-9284-4223-9fc9-492344c3e876,"Worst experience ever, completely inferior.",Negative,89,434,115,1194,2025-08-01 18:16:36,video,en
62a88505-7446-4883-a84d-f1927065218a,"It is neither superb nor broken, just middle.",Neutral,358,207,125,1329,2025-01-15 18:16:36,video,en
91626d02-e459-4667-bd1c-fa87f58bc4ae,"It stopped working after one day, simply awful.",Negative,320,189,102,4123,2025-10-28 18:16:36,video,en
edf0df89-367a-42f8-b9ec-4bb242cb0e89,Just highest! I love it.,Positive,309,491,91,1161,2024-12-07 18:16:36,video,en
c09f10c0-2a23-4a05-8671-7d16db130644,It would be great if it didn't disconnect.,Negative,480,132,107,601,2025-02-10 18:16:36,video,en
b9f9e3d3-658e-400f-bd1e-b3d39dbe34c7,Honestly this update is badass.,Positive,947,233,117,8374,2025-08-19 18:16:36,text,en
a58f26f3-0442-4806-b7ca-50b29bd592f9,"It arrived today, looks typical.",Neutral,638,328,75,2053,2025-09-22 18:16:36,text,en
a136cc5a-71da-4edc-88c2-5ef97d89e716,"It is okay, just regular.",Neutral,863,89,102,6066,2025-10-27 18:16:36,video,en
4be33de8-7854-4806-9f2c-0cbd450c72bf,"Definitely pleased, I would recommend it to everyone.",Positive,304,20,31,1422,2025-08-23 18:16:36,text,en
a5f8c7fb-7a3d-49a7-a869-f456638457b1,"The product is middle, nothing special.",Neutral,647,1,46,553,2025-07-31 18:16:36,text,en
ed8b3453-f4de-4ed9-9186-8d8084a3e6ac,I am annoying regarding the support I received.,Negative,274,469,153,3606,2025-05-01 18:16:36,video,en
57a8c178-76b3-4ef0-87fb-9d12244814d6,It would be great if it didn't disconnect.,Negative,453,296,190,5012,2025-09-19 18:16:36,image,en
00d79468-c6e9-4117-a0df-b47d90ea0421,"It arrived today, looks plain.",Neutral,413,334,94,1634,2025-10-29 18:16:36,text,en
7b9e0254-c718-4748-a54b-d3d8e28d0b3a,"Super highest experience, will come back again.",Positive,336,443,89,2427,2025-09-09 18:16:36,video,en
a28475ea-9cfb-48db-a9e5-fcbc290eda6e,"I regret buying this, it is regrettable.",Negative,909,288,111,5282,2025-03-13 18:16:36,text,en
3c7acfd4-b385-4d42-8c89-04634974b1b5,"It is plain, does the job but that's it.",Neutral,473,391,15,3359,2025-01-21 18:16:36,text,en
9dfbee3e-6e51-4594-9144-70c5190472a6,"Standard quality, pretty basic.",Neutral,897,167,20,1458,2025-04-20 18:16:36,video,en
7ca258f4-9318-4d08-a499-e4d6416357c8,"It was not awful, it was actually terrific.",Positive,226,37,120,7789,2025-04-25 18:16:36,video,en
e8beefa4-6536-45ee-aeda-4a484dd178ca,"Super incredible experience, will come back again.",Positive,99,362,106,7674,2025-02-21 18:16:36,image,en
172eed23-4fd1-4554-92d7-744bf8a95234,"Definitely brilliant, I would recommend it to everyone.",Positive,233,47,59,694,2025-04-13 18:16:36,image,en
049af4ef-e05a-46b0-a482-d9e22adca9e3,I was awesome in this match,Positive,477,80,146,1686,2025-07-14 18:16:36,text,en
5b73f2f1-8938-4d6a-9439-2389de3ba3f0,I have never seen such a century performance.,Positive,626,485,5,2833,2025-06-09 18:16:36,image,en
3552f94e-73e2-4167-bb09-e3c90f6a7989,"It is undistinguished, does the job but that's it.",Neutral,771,490,176,6131,2025-04-16 18:16:36,video,en
40ba85d0-2177-4420-8d09-5be213cc1e62,I have my first superb in this match.,Positive,302,101,73,9081,2024-12-16 18:16:36,text,en
41ddce65-c9f6-464f-aedd-4c97b91f7161,"This is unpleasant, do not buy it.",Negative,189,427,164,6354,2025-01-25 18:16:36,video,en
2280962f-efaa-4769-bc6d-78b8fa7c50ec,Why does it always freeze when I need it?,Negative,574,360,120,8493,2024-12-04 18:16:36,video,en
c8ea349d-23d7-41f8-86e6-7e8d30a2f5a5,The quality is useless and not superb at all.,Negative,432,149,151,7146,2025-05-04 18:16:36,image,en
6fea45dd-b790-4eee-817d-161fc4968351,I have never seen such a satisfied performance.,Positive,90,134,189,3625,2025-06-05 18:16:36,video,en
c65ddde1-fd39-4835-bc07-d0736ce18db6,"It is neither superior nor frustrating, just unchanged.",Neutral,615,41,113,2185,2025-02-23 18:16:36,image,en
2d3f383f-7156-4448-b8b2-e8aac0539571,The new features are ill.,Positive,218,9,31,5292,2025-12-01 18:16:36,video,en
444c8a04-ae81-4514-a0b7-1857340cc741,The quality is dreadful and not delighted at all.,Negative,959,201,200,9006,2025-06-11 18:16:36,image,en
b4c1fce7-04db-42d9-ac79-52732c4e43d4,"Just a so-so day, feeling so-so.",Neutral,327,106,148,5977,2025-09-13 18:16:36,image,en
84c4eaba-59a1-42d7-b8a9-c16b889a9cff,"It is okay, just acceptable.",Neutral,654,235,177,5238,2025-07-11 18:16:36,video,en
1cca595d-2751-4a49-8ab5-0326204a0d38,"Standard quality, pretty general.",Neutral,12,220,186,7018,2024-12-11 18:16:36,text,en
d85b9cc3-fb54-4df3-9691-221089a418a9,"It was not inferior, it was actually superior.",Positive,276,396,186,2145,2025-03-30 18:16:36,image,en
5758ec34-1c4a-4261-9dd2-2216bc9e6530,"The product is typical, nothing special.",Neutral,978,127,69,6606,2025-05-23 18:16:36,image,en
fbcb0716-b08b-4d32-bf19-e8686d82a945,"The product is fine, nothing special.",Neutral,607,182,131,8275,2025-07-08 18:16:36,video,en
4a0a1abc-d05c-419c-a067-cf9de2614f80,Just happy! I love it.,Positive,942,32,128,5036,2025-07-09 18:16:36,text,en
90de6fac-2b03-4694-b18e-8499ee0cfa18,The quality is painful and not lovely at all.,Negative,731,308,7,8520,2025-05-16 18:16:36,video,en
2b9a95de-6575-45aa-9e77-8cc94b4ae27b,I was superior in this match,Positive,606,380,9,8202,2025-10-10 18:16:36,image,en
09bcced2-4e88-4330-a5f1-105220de453b,"It was not unhappy, it was actually wonderful.",Positive,923,375,169,4137,2025-11-30 18:16:36,image,en
959365a3-6474-4989-929a-7237a24487ef,"I have no strong opinion, it is flat.",Neutral,918,65,194,8265,2024-12-25 18:16:36,image,en
d74911f7-06de-4015-b228-0585407ca1ec,"I wish it was highest, but it is not.",Negative,275,34,142,8677,2025-09-18 18:16:36,image,en
ea6ea1f2-16ad-4f72-83b9-022d6da819db,I became highest wicket taker in this match,Positive,10,354,177,9051,2025-10-11 18:16:36,image,en
0c63e8aa-0d1c-42fe-b23d-3fa5730f0202,"Not good at all, very dreadful.",Negative,54,44,69,3491,2025-09-06 18:16:36,text,en
32a8cf79-94ab-4a0a-9dd3-a206f87151a1,"It was not horrible, it was actually pleased.",Positive,994,19,140,9049,2025-02-08 18:16:36,video,en
11ee79ae-75f1-4e00-b4be-65d0c4633c0b,"I have no strong opinion, it is general.",Neutral,708,0,189,2634,2025-03-11 18:16:36,image,en
19f4b70d-e256-493c-83f3-389f7ab6ea91,"Not sure how I feel, seems moderate.",Neutral,209,102,19,7184,2025-05-20 18:16:36,video,en
3c554d9d-4566-44c2-9ede-8134ff48eee9,I have never seen such a delighted performance.,Positive,967,437,121,4886,2025-09-08 18:16:36,text,en
226a4c21-e5a3-4d77-9f49-825aa7f22232,"This is nasty, do not buy it.",Negative,704,221,137,9809,2025-03-16 18:16:36,text,en
72678393-4c9d-491a-acb0-66a1a2f5d45d,This is the terrific thing I have ever bought.,Positive,322,447,23,1419,2025-09-26 18:16:36,text,en
b64627f4-3ad7-48a4-bf02-d9d4f1a5cda9,"Just crazy, nothing else to say.",Positive,920,457,157,9969,2025-03-19 18:16:36,image,en
a0f4b2f7-6b4d-40d6-ba8b-b462722b6ded,The service was fantastic and the staff was fantastic.,Positive,41,309,11,3695,2025-05-22 18:16:36,text,en
0cd93f1e-f3cc-4343-99d7-ad736277c644,"It was not atrocious, it was actually century.",Positive,125,43,181,5101,2025-03-19 18:16:36,video,en
827ec85a-a88c-43f6-994d-0823e0b39dcf,"I thought it would be superb, but it was garbage.",Negative,782,486,197,4008,2025-11-01 18:16:36,video,en
aa37334b-26d8-40bf-a54a-1c7f1e973239,"Super impressive experience, will come back again.",Positive,172,266,103,5536,2025-04-05 18:16:36,video,en
70a7b29e-d58f-4d30-8c82-9a6f8f03d3a5,"Definitely excellent, I would recommend it to everyone.",Positive,70,358,160,112,2025-05-05 18:16:36,image,en
e0f8be1c-b725-4d02-968b-20d4a653d7c7,The quality is terrible and not first-class at all.,Negative,82,489,48,2993,2025-06-07 18:16:36,image,en
97affbbf-b5b3-439e-90b3-1907fff7d13d,An expected experience overall.,Neutral,92,318,168,3646,2025-01-14 18:16:36,text,en
4dd5397d-522d-49d7-8df5-742ebb7cbffd,I am bad regarding the support I received.,Negative,352,290,52,563,2025-08-31 18:16:36,text,en
a58534de-e2c6-4521-a038-54135a5879f7,The service was stunning and the staff was stunning.,Positive,603,392,99,7383,2024-12-26 18:16:36,image,en
47d25658-9415-46be-99cd-82f874a3a1cd,"Not sure how I feel, seems ok.",Neutral,915,379,13,4350,2025-07-20 18:16:36,image,en
e5a9bc41-1c7b-40b6-89a5-fde67acb15e5,An regular experience overall.,Neutral,804,409,13,3240,2025-04-12 18:16:36,text,en
4c0e6b3e-fd62-433f-b14a-0045e09fbe61,"Just a passable day, feeling passable.",Neutral,416,376,119,4641,2025-09-17 18:16:36,text,en
cc327d99-4cea-4e44-a028-e40d34649310,"It stopped working after one day, simply poor.",Negative,968,457,6,650,2025-02-27 18:16:36,text,en
dd2d1a9d-9faf-48d0-8e64-5639db14f98d,"Super superb experience, will come back again.",Positive,743,5,118,3914,2025-08-15 18:16:36,text,en
2abd70fe-7380-41f9-97ff-60c7d11dc518,"The product is typical, nothing special.",Neutral,60,249,59,4280,2025-02-22 18:16:36,image,en
296ff532-9d7f-4ba3-9918-41c416abf4f5,"It is neither fabulous nor dreadful, just fair.",Neutral,343,163,54,8848,2024-12-19 18:16:36,text,en
ca41cf1e-a976-4435-895d-be4a8e6b2dc2,"Supposed to be fabulous, turned out nasty.",Negative,37,115,88,3610,2025-09-25 18:16:36,image,en
7f6c8ba9-726e-4b32-a3f0-6c460a8eb1d9,"It arrived today, looks moderate.",Neutral,362,295,71,3629,2024-12-17 18:16:36,video,en
c314108a-3ed7-4a50-9475-7c3c857947ee,"Standard quality, pretty expected.",Neutral,976,190,6,6386,2025-01-11 18:16:36,video,en
6e8afd55-dce5-4b45-9fdd-1f554928a63c,This is absolutely fire!,Positive,626,483,43,3444,2025-06-30 18:16:36,image,en
702f3e00-2f3a-4a58-9419-86210d9bccd6,"Super first-class experience, will come back again.",Positive,25,457,142,8815,2025-05-15 18:16:36,image,en
2b571121-5469-471f-8b8d-b942b940fb73,"I thought it would be awesome, but it was garbage.",Negative,968,232,193,2945,2025-02-19 18:16:36,text,en
34325e1b-3b84-4834-b60a-66eb462dcaa9,"It is neither excellent nor subpar, just fair.",Neutral,75,143,152,891,2025-10-28 18:16:36,image,en
325d63e9-152c-45d2-b0b5-16f0c3c60eb5,I am so joyful with my purchase!,Positive,992,6,55,9372,2025-05-10 18:16:36,text,en
2da0a55f-4ce4-4a2b-93e8-803bf6d75618,"It is moderate, does the job but that's it.",Neutral,464,329,66,1588,2025-05-29 18:16:36,image,en
af2bc253-5e0b-40e6-ab3e-49ceca5c5e9a,I have my first incredible in this match.,Positive,91,232,200,753,2025-08-11 18:16:36,video,en
7a824439-f3f8-4554-8642-9f65ffee4c4d,"Not nice at all, very unpleasant.",Negative,978,59,93,154,2025-06-04 18:16:36,text,en
cdfee801-7ab8-4256-9649-b5dfa3d09991,"It is okay, just decent.",Negative,129,18,114,6800,2025-04-27 18:16:36,video,en
3941c044-f6c5-481c-8bd7-501a625226db,I am so stunning with my purchase!,Positive,557,495,165,6419,2025-08-28 18:16:36,text,en
c74dbac2-9c0a-4099-9696-e332e4161b14,I was fantastic in this match,Positive,698,332,51,7741,2025-03-30 18:16:36,image,en
e75a31b3-4cfe-4717-af0e-0a367b269f37,"Great concept, but useless execution.",Negative,25,424,22,1589,2025-07-10 18:16:36,image,en
e7f12ccd-9350-46e2-a721-3e965d05d979,"Just lit, nothing else to say.",Positive,630,476,182,4019,2025-06-10 18:16:36,video,en
fbd93819-bdd7-4c7c-b815-069e455fd8a7,I have my first great in this match.,Positive,840,436,192,6136,2025-08-23 18:16:36,video,en
315ef3f6-9afc-413d-ab47-9a7e59bb53c4,I have my first century in this match.,Positive,487,364,180,8337,2025-02-05 18:16:36,image,en
2f107209-ec6e-46da-8fe3-8a7d810c87b8,I was pleased in this match,Positive,700,158,92,3968,2025-04-25 18:16:36,image,en
4078bc29-3226-4a44-a7d1-cbea89d0a199,"The product is normal, nothing special.",Neutral,754,343,15,849,2025-04-02 18:16:36,image,en
d4108704-6e8f-4aa1-97ee-57b2481a27fe,"Standard quality, pretty standard.",Neutral,938,252,38,8747,2025-08-16 18:16:36,image,en
12261996-6e92-4b27-a75a-918d05db96bc,"Great concept, but terrible execution.",Negative,557,69,98,3631,2025-06-22 18:16:36,video,en
f47f4cf1-a745-4f57-b976-3c0be1c8779b,"Just ill, nothing else to say.",Positive,423,389,10,6377,2025-04-13 18:16:36,image,en
42883d02-4697-4f8b-9351-7ae419ee45d3,"Just fire, nothing else to say.",Positive,723,273,142,4953,2025-10-25 18:16:36,image,en
e6bbf78e-3c04-4c35-b882-2de8c9180820,"It stopped working after one day, simply boring.",Negative,461,344,131,2103,2025-04-01 18:16:36,video,en
e64c7939-8081-4423-8ae5-33d5fc06b350,"It arrived today, looks undistinguished.",Neutral,57,208,5,3407,2025-02-26 18:16:36,text,en
2c0645a6-3b2b-4f32-a83a-4f39eb81bb58,"Not incredible at all, very broken.",Negative,750,84,124,5876,2025-11-28 18:16:36,video,en
3eb04876-e1e2-4541-8dd4-5cd309903117,"Great concept, but miserable execution.",Negative,426,239,29,6497,2025-01-28 18:16:36,video,en
9a203ec7-dfd0-4f71-b518-0ed8efddbe92,"Great concept, but abysmal execution.",Negative,445,167,178,1528,2024-12-24 18:16:36,video,en
9678f3ee-6432-4bc5-9344-63144f877835,"The product is average, nothing special.",Neutral,239,141,52,2105,2025-02-05 18:16:36,text,en
095c2a8b-240f-4f0e-a2bd-5a53bf699692,The service was glad and the staff was glad.,Positive,980,178,47,5452,2025-05-07 18:16:36,text,en
3ee8ce2e-1840-482b-83c7-afcc4a76417b,"It was not miserable, it was actually pleased.",Positive,867,378,184,9460,2025-11-19 18:16:36,video,en
c42be61b-2261-460d-8eca-dd671dfc66b8,I have my first pleased in Australia.,Positive,628,307,109,6417,2024-12-20 18:16:36,video,en
1f43de44-d8cb-44fe-b5ac-2470c9ffda0a,"I have no strong opinion, it is normal.",Neutral,844,132,55,5877,2025-07-27 18:16:36,video,en
8a25a3f8-1ab5-43da-91de-9883c7c81056,This is the pleased thing I have ever bought.,Positive,65,221,131,6674,2025-08-18 18:16:36,image,en
16dcd059-c499-4e6b-83c2-2c44c6cd645a,"This is painful, do not buy it.",Negative,347,423,95,3156,2025-06-27 18:16:36,video,en
677d7545-9416-4601-9142-45916609f5d8,The service was fantastic and the staff was fantastic.,Positive,444,247,78,8781,2025-06-06 18:16:36,text,en
ae5af30d-0069-4932-b99c-b447703598d5,"It was not shameful, it was actually superb.",Positive,519,466,69,5621,2025-08-05 18:16:36,text,en
c1961df6-9041-46df-a9b7-6f16b6b58955,"It stopped working after one day, simply atrocious.",Negative,931,231,139,8247,2025-07-07 18:16:36,video,en
532f3941-2389-45f9-9995-09ed7401a8a4,"I did not like it, it was garbage.",Negative,989,478,172,8814,2025-09-14 18:16:36,video,en
be5b79a4-eea6-48a9-bc89-7def33eb94b9,I am so good with my purchase!,Positive,297,415,94,1764,2025-05-22 18:16:36,text,en
dafafbbe-82ba-4d05-95f6-92eabbdbcb38,I have never seen such a best performance.,Positive,405,140,140,198,2025-07-13 18:16:36,image,en
179dc8b1-8143-4715-8bc0-fc78c6bb0a56,"It is neither good nor trash, just basic.",Neutral,858,13,40,2969,2025-04-24 18:16:36,video,en
72403c76-53aa-4c77-aa58-3ea98938388a,"It is okay, just acceptable.",Neutral,810,211,53,5325,2025-12-04 18:16:36,text,en
0c76c60f-d51f-4f83-8e45-67ca7e39fdd1,I am very unpleasant with this service.,Negative,866,389,113,8793,2025-07-29 18:16:36,image,en
c4074166-91cb-4d5c-a615-e6b5cb57dd9e,"I did not like it, it was abysmal.",Negative,90,450,144,7697,2025-10-03 18:16:36,video,en
c1371fbb-3304-476d-9bac-f607fbbc02d7,"It is acceptable, does the job but that's it.",Neutral,803,101,194,6088,2025-08-30 18:16:36,image,en
b4cddc67-44ff-433c-acbc-4f63d50e3bc7,This is the superior thing I have ever bought.,Positive,984,237,199,2698,2024-12-22 18:16:36,text,en
ede55733-bd0e-4ac1-8481-4a8df9517e90,I was awesome in this match,Positive,26,97,44,4414,2025-01-23 18:16:36,text,en
c7510fba-7e42-491d-9e3d-ffec1aa6b42c,Why does it always crash when I need it?,Negative,907,120,73,2784,2025-01-21 18:16:36,text,en
974aa860-0e92-4e02-a550-9ea1a1a6d2e1,"Worst experience ever, completely miserable.",Negative,696,488,182,5791,2025-04-23 18:16:36,image,en
4077f99a-a3d0-4270-85fc-5c97bb80d061,I scored pleased runs in this match,Positive,668,124,159,5927,2025-03-12 18:16:36,image,en
dd953e6f-c6be-4066-b6e9-65a011cf4cc8,It would be great if it didn't fail.,Negative,256,46,128,2453,2025-04-11 18:16:36,text,en
4ef84fcf-27b1-405a-881a-1d1b3369cf3e,It would be great if it didn't glitch.,Negative,236,70,134,271,2025-02-26 18:16:36,image,en
